2A_SA,952054038,NTI
2A_SA,951747638,NTI
2B_ES,952224278,NTI
2B_ES,952218854,NTI
2B_ES,951747494,NTI
2B_ES,951636886,NTI
2B_ES,951729606,NTI
2B_ES,951938182,NTI
2B_ES,951722022,NTI
2B_ES,951729878,NTI
2B_ES,951721958,NTI
2B_ES,951729942,NTI
2B_ES,952225414,NTI
2C_NA,952012406,NTI
2C_NA,952156486,NTI
2C_NA,952018054,NTI
2C_NA,952018246,NTI
2C_NA,952060630,NTI
2C_NA,952163638,NTI
2C_NA,952017750,NTI
2C_NA,952025702,NTI
2C_NA,951747622,NTI
2C_NA,952163734,NTI
2C_NA,951747510,NTI
2C_NA,951944310,NTI
2C_NA,952059062,NTI
2C_NA,951729686,NTI
2C_NA,952225318,NTI
2C_TE,952218470,NTI
2C_TE,951637238,NTI
2C_TE,951944678,NTI
2C_TE,952108838,NTI
2C_TE,952156374,NTI
2C_TE,951936870,NTI
2C_TE,951636678,NTI
2C_TE,952053462,NTI
2C_TE,952162598,NTI
2C_TE,952025206,NTI
2C_TE,952223142,NTI
2C_TE,952053382,NTI
2C_TE,951747926,NTI
2C_TE,952225782,NTI
2C_TE,952162582,NTI
2C_TE,951722054,NTI
2D_TE,536956870,NTI
2D_TE,537059686,NTI
2D_TE,952217110,NTI
2D_TE,537020134,NTI
2D_TE,537041446,NTI
2D_TE,537010150,NTI
2D_TE,537058998,NTI
2D_TE,536953334,NTI
2D_TE,537052646,NTI
2D_TE,537020678,NTI
2D_TE,952164054,NTI
2D_TE,537011190,NTI
2D_TE,537030054,NTI
2D_TE,537058022,NTI
2D_TE,536955958,NTI
2D_TE,537058678,NTI
2D_TE,537019206,NTI
2D_TE,537041414,NTI
2D_TE,536956230,NTI
2D_TE,536956790,NTI
2D_TE,536955126,NTI
2D_TE,537444246,NTI
2D_TE,537011270,NTI
2D_TE,537020550,NTI
2D_TE,537041798,NTI
2D_TE,537020118,NTI
2D_TE,537058470,NTI
2E_EE,537017014,NTI
2E_EE,537019094,NTI
2E_EE,536960518,NTI
2E_EE,537018982,NTI
2E_EE,537043318,NTI
2E_EE,537019430,NTI
2E_EE,537020038,NTI
2E_EE,537019350,NTI
2E_EE,537016822,NTI
2E_EE,537018550,NTI
2E_EE,537041782,NTI
2E_EE,537019270,NTI
2E_EE,537042790,NTI
2E_EE,537042614,NTI
2E_EE,537057174,NTI
2E_EE,537010070,NTI
2E_EE,537010358,NTI
2E_EE,536960342,NTI
2E_EE,537052742,NTI
2E_EE,537018774,NTI
2E_EE,537047670,NTI
2E_EE,537043910,NTI
2E_EE,537020902,NTI
2E_EE,537041318,NTI
2E_EE,536961414,NTI
2E_EE,537058502,NTI
2E_EE,537043302,NTI
2F_TE,537040870,NTI
2F_TE,537041206,NTI
2F_TE,537042438,NTI
2F_TE,537019110,NTI
2F_TE,536956422,NTI
2F_TE,537043990,NTI
2F_TE,537042598,NTI
2F_TE,537012198,NTI
2F_TE,536955398,NTI
2F_TE,536956678,NTI
2F_TE,537045670,NTI
2F_TE,537058406,NTI
2F_TE,537047478,NTI
2F_TE,537042742,NTI
2F_TE,537058230,NTI
2F_TE,537059462,NTI
2F_TE,537042182,NTI
2F_TE,537058326,NTI
2F_TE,537057206,NTI
2F_TE,536956454,NTI
2F_TE,536955142,NTI
2F_TE,537010982,NTI
2F_TE,537019814,NTI
2F_TE,537019718,NTI
2F_TE,537041526,NTI
2F_TE,537047686,NTI
2F_TE,537019446,NTI
2F_TE,952020118,NTI
2F_TE,537020374,NTI
2F_TE,537058598,NTI
3A_SA,952217350,NTI
3A_SA,951638374,NTI
3A_SA,952059478,NTI
3A_SA,951938262,NTI
3A_SA,952045590,NTI
3A_SA,537042486,NTI
3A_SA,952052150,NTI
3A_SA,536955974,NTI
3A_SA,952012134,NTI
3B_ES,536960934,NTI
